Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
989,CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,5,0.0,72.807
1073,CA-2017-106943,2017-11-14,2017-11-19,Standard Class,FO-14305,Frank Olsen,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.64,2,0.2,3.024
1098,CA-2014-159338,2014-06-25,2014-06-28,First Class,NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,5,0.2,11.196
1555,CA-2015-111507,2015-02-06,2015-02-13,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Bellevue,Washington,98006,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,5.28,3,0.0,1.5312
1752,CA-2017-168837,2017-10-14,2017-10-17,First Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2,0.0,3.6894
1765,CA-2016-110254,2016-08-04,2016-08-08,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,4.13,1,0.0,1.8998
1969,CA-2017-165841,2017-12-21,2017-12-28,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,East,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166.44,3,0.0,79.8912
1996,US-2017-147221,2017-12-02,2017-12-04,Second Class,JS-16030,Joy Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,294.62,5,0.8,-766.012
2086,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,18.45,5,0.0,8.6715
2229,CA-2016-139157,2016-10-01,2016-10-05,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003238,Furniture,Tables,"""Chromcraft Bull-Nose Wood 48"""" x 96"""" Rectangular Conference Tables""",330.588,1,0.4,-115.7058
2245,CA-2017-103380,2017-11-21,2017-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,9.02,2,0.0,3.5178
2451,CA-2017-140949,2017-03-17,2017-03-22,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,18.75,5,0.0,9.0
2504,CA-2016-149482,2016-11-14,2016-11-19,Standard Class,RR-19315,Ralph Ritter,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10000248,Office Supplies,Labels,Avery 52,7.38,2,0.0,3.4686
2527,CA-2015-124541,2015-04-06,2015-04-10,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,6.9,3,0.8,-12.075
2741,CA-2017-122707,2017-04-16,2017-04-18,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98,2,0.0,1.5588
2860,CA-2017-138975,2017-05-19,2017-05-23,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,377.97,3,0.0,98.2722
2903,CA-2016-164035,2016-06-12,2016-06-17,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,5,0.2,8.381
3046,CA-2017-125290,2017-11-06,2017-11-10,Second Class,CC-12430,Chuck Clark,Home Office,United States,Minneapolis,Minnesota,55407,Central,OFF-AR-10001216,Office Supplies,Art,Newell 339,13.9,5,0.0,3.614
3155,CA-2017-150497,2017-07-20,2017-07-24,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,55369,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0.0,331.191
3315,CA-2017-169978,2017-12-24,2017-12-28,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,271.764,2,0.1,48.3136
3316,CA-2017-169978,2017-12-24,2017-12-28,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",14.376,3,0.2,4.8519
3610,CA-2014-140228,2014-04-28,2014-05-03,Standard Class,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,27.096,3,0.2,2.0322
4093,CA-2017-166576,2017-05-16,2017-05-18,First Class,JM-15865,John Murray,Consumer,United States,Akron,Ohio,44312,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256
4364,CA-2017-111332,2017-05-20,2017-05-22,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,4,0.0,8.2944
4381,CA-2015-152891,2015-10-25,2015-10-30,Standard Class,TB-21625,Trudy Brown,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0.0,16.3215
4434,CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,1,0.0,2.625
4708,CA-2017-138149,2017-06-29,2017-06-30,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373
4844,US-2016-139388,2016-11-07,2016-11-09,First Class,CC-12475,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,14.96,4,0.0,0.2992
4933,CA-2015-106978,2015-09-28,2015-10-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536,1,0.2,4.2309
5022,CA-2016-133795,2016-12-18,2016-12-24,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0.0,21.792
5101,CA-2014-158442,2014-03-17,2014-03-17,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2,0.2,0.3336
5223,CA-2017-117401,2017-05-18,2017-05-22,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0.0,2.299
5460,CA-2017-116680,2017-09-04,2017-09-06,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,0.2,92.392
6164,CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,5,0.7,-25.737
6269,CA-2015-115392,2015-10-01,2015-10-04,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,22.45,5,0.0,10.327
6295,CA-2014-141152,2014-09-16,2014-09-19,First Class,RF-19345,Randy Ferguson,Corporate,United States,New York City,New York,10024,East,OFF-BI-10002931,Office Supplies,Binders,"""Avery Trapezoid Extra Heavy Duty 4"""" Binders""",33.552,1,0.2,12.582
6340,CA-2017-143112,2017-10-05,2017-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",221.382,2,0.1,2.4598
6569,CA-2014-100678,2014-04-18,2014-04-22,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,2.688,2,0.2,1.008
6600,CA-2014-154095,2014-12-02,2014-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,0.0,23.6808
6898,CA-2017-122028,2017-08-18,2017-08-25,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,10.782,3,0.7,-7.9068
6962,CA-2017-162096,2017-11-10,2017-11-10,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503,West,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,7.8,3,0.0,2.106
7253,CA-2016-152457,2016-09-12,2016-09-18,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Roseville,Michigan,48066,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,3,0.0,31.5192
7408,CA-2017-152079,2017-01-20,2017-01-21,First Class,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,60653,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176
7415,US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.524
7496,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.448,2,0.2,1.4456
7595,CA-2017-119655,2017-04-20,2017-04-24,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86,7,0.0,70.4928
7637,US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,3,0.0,77.625
7701,CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10001332,Office Supplies,Fasteners,"""Acco Banker's Clasps, 5 3/4""""-Long""",17.28,6,0.0,8.1216
8061,CA-2015-156013,2015-09-20,2015-09-26,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Long Beach,New York,11561,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,61.4,5,0.0,28.858
8115,CA-2017-144820,2017-10-03,2017-10-07,Second Class,LW-16825,Laurel Workman,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,20.64,5,0.2,2.322
8300,US-2014-103338,2014-03-11,2014-03-15,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,2.0748
8536,US-2014-163146,2014-05-16,2014-05-20,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10002217,Technology,Accessories,Imation�Clip USB�flash drive�- 8 GB,56.4,3,0.0,3.384
8601,CA-2014-141110,2014-11-26,2014-12-01,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,40.54,2,0.0,11.3512
8822,CA-2017-100622,2017-11-03,2017-11-07,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,32839,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.086,2,0.7,-2.9964
9198,CA-2014-103310,2014-05-10,2014-05-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432.0,5,0.2,125.3
9315,CA-2015-111948,2015-11-11,2015-11-11,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,2,0.1,46.7908
9466,CA-2016-126858,2016-11-19,2016-11-23,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,0.0,1.598
9732,CA-2017-124261,2017-11-14,2017-11-19,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,34.24,8,0.0,9.9296
9818,CA-2015-162201,2015-06-08,2015-06-12,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",173.208,7,0.2,45.4671
223,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,FUR-FU-10000087,Furniture,Furnishings,"""Executive Impressions 14"""" Two-Color Numerals Wall Clock""",72.704,4,0.2,19.0848
422,CA-2014-142048,2014-06-22,2014-06-25,First Class,JE-15745,Joel Eaton,Consumer,United States,Louisville,Colorado,80027,West,TEC-AC-10004114,Technology,Accessories,KeyTronic�6101 Series -�Keyboard�- Black,196.752,6,0.2,56.5662
644,CA-2017-106103,2017-06-10,2017-06-15,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,48307,Central,TEC-AC-10003832,Technology,Accessories,Imation�16GB Mini TravelDrive USB 2.0�Flash Drive,132.52,4,0.0,54.3332
749,CA-2016-150889,2016-03-20,2016-03-22,Second Class,PB-19105,Peter B�hler,Consumer,United States,Evanston,Illinois,60201,Central,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992,1,0.2,0.8994
1056,CA-2015-110667,2015-04-04,2015-04-08,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,82.344,3,0.2,27.7911
1095,CA-2015-165085,2015-12-27,2015-12-31,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,355.96,2,0.0,103.2284
1197,US-2015-130519,2015-09-15,2015-09-15,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Coral Springs,Florida,33065,South,FUR-FU-10003394,Furniture,Furnishings,"""Tenex """"The Solids"""" Textured Chair Mats""",55.968,1,0.2,-2.0988
1822,CA-2016-168956,2016-02-16,2016-02-20,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.976,4,0.2,1.8312
1951,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""""",26.432,8,0.2,8.9208
1964,CA-2017-110905,2017-09-10,2017-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,24.9,5,0.0,11.703
1980,CA-2016-112669,2016-04-14,2016-04-14,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,85301,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.536,4,0.2,105.0228
2076,CA-2014-131051,2014-12-01,2014-12-05,Standard Class,TR-21325,Toby Ritter,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,0.0,28.518
2090,CA-2015-139290,2015-10-26,2015-10-30,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Rancho Cucamonga,California,91730,West,OFF-LA-10004008,Office Supplies,Labels,Avery 507,5.76,2,0.0,2.6496
2433,CA-2014-148586,2014-03-25,2014-04-01,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.786,7,0.1,65.2064
2693,US-2016-144211,2016-08-28,2016-09-02,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,West,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,3,0.2,8.1432
2802,US-2015-110163,2015-11-01,2015-11-04,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.88,1,0.2,1.773
2869,CA-2016-115588,2016-11-10,2016-11-12,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,43615,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,3,0.2,-2.436
2935,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10002834,Technology,Phones,Google Nexus 5,431.976,3,0.2,26.9985
2982,CA-2014-131310,2014-07-12,2014-07-18,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136,4,0.2,13.8528
2991,CA-2016-139010,2016-02-21,2016-02-26,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0.0,8.983
3541,CA-2014-158771,2014-05-09,2014-05-09,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45.36,7,0.0,21.7728
3573,US-2017-126081,2017-06-29,2017-07-04,Standard Class,FC-14335,Fred Chung,Corporate,United States,Mesquite,Texas,75150,Central,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,5.184,1,0.2,1.8144
3751,CA-2017-161956,2017-08-27,2017-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4,5,0.0,8.236
3767,CA-2016-163153,2016-03-21,2016-03-25,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.2,0.504
4257,CA-2017-163160,2017-10-13,2017-10-16,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,10.476,3,0.6,-6.8094
4354,CA-2017-107748,2017-12-10,2017-12-12,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0.0,6.2208
4386,US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43,5,0.3,-52.196
4428,US-2017-103226,2017-09-22,2017-09-28,Standard Class,DW-13195,David Wiener,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,0.0,12.231
